year	delta
1849	4
1849	7
1849	5
1849	4
1849	4
1849	3
1849	4
1849	4
1849	5
1849	3
1849	5
1849	4
1849	3
1849	4
1849	3
1849	5
1849	6
1849	5
1849	6
1849	6
1849	3
1849	8
1849	4
1849	6
1849	6
1849	6
1849	5
1849	6
1849	4
1849	6
1849	5
1849	6
1849	4
1849	5
1849	6
1849	6
1849	4
1849	6
1849	5
1849	5
1849	4
1849	3
1849	8
1849	5
1849	4
1849	9
1849	6
1849	4
1849	7
1849	7
1849	5
1849	7
1849	5
1849	4
1849	4
1849	4
1849	6
1849	4
1849	5
1849	4
1849	3
1849	5
1849	4
1849	4
1849	4
1849	6
1849	7
1849	4
1849	5
1849	4
1849	8
1849	4
1849	6
1849	7
1849	7
1849	4
1849	7
1849	5
1849	2
1849	10
1849	6
1849	6
1849	7
1849	4
1849	9
1849	5
1849	6
1849	6
1849	5
1849	7
1849	7
1849	6
1849	5
1849	4
1849	7
1849	6
1849	5
1849	8
1849	4
1849	8
1849	6
1849	4
1849	8
1849	6
1849	5
1849	8
1849	4
1849	7
1849	6
1849	4
1849	6
1849	7
1849	8
1849	7
1849	7
1849	4
1849	6
1849	5
1849	7
1849	4
1849	13
1849	6
1849	4
1849	8
1849	10
1849	7
1849	7
1849	6
1849	5
1849	7
1849	4
1849	5
1849	6
1849	5
1849	8
1849	6
1849	4
1849	6
1849	4
1849	4
1849	7
1849	6
1849	5
1849	4
1849	6
1849	6
1849	6
1849	5
1849	9
1849	4
1849	6
1849	6
1849	6
1849	5
1849	7
1849	6
1849	4
1849	9
1849	7
1849	6
1849	5
1849	5
1849	9
1849	8
1849	8
1849	7
1849	6
1849	6
1849	7
1849	4
1849	7
1849	5
1849	8
1849	6
1849	4
1849	8
1849	4
1849	4
1849	6
1849	6
1849	5
1849	4
1849	6
1849	8
1849	6
1849	4
1849	12
1849	5
1849	8
1849	5
1849	9
1849	7
1849	5
1849	4
1849	6
1849	6
1849	4
1849	6
1849	5
1849	6
1849	6
1849	7
1849	6
1849	11
1850	5
1850	5
1850	6
