year	delta
1859	14
1859	13
1859	16
1859	13
1859	11
1859	12
1859	10
1859	12
1859	10
1859	13
1859	13
1859	10
1859	15
1859	17
1859	14
1859	18
1859	20
1859	4
1859	12
1859	19
1859	17
1859	14
1859	19
1859	12
1859	11
1859	15
1859	13
1859	10
1859	12
1859	12
1859	11
1859	11
1859	14
1859	14
1859	14
1859	19
1859	18
1859	17
1859	9
1859	11
1859	15
1859	12
1859	15
1859	12
1859	6
1859	14
1859	16
1859	17
1859	15
1859	13
1859	19
1859	13
1859	14
1859	8
1859	15
1859	13
1859	19
1859	18
1859	14
1859	15
1859	15
1859	14
1859	16
1859	17
1859	14
1859	14
1859	19
1859	15
1859	35
1859	13
1859	19
1859	19
1859	19
1859	16
1860	12
1860	14
1860	12
1860	17
1860	15
1860	4
1860	3
1860	16
1860	19
1860	12
1860	19
1860	12
1860	4
1860	14
1860	7
1860	4
1860	12
1860	16
1860	5
1860	15
1860	12
1860	4
1860	13
1860	11
1860	15
1860	12
1860	4
1860	8
